id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
PNISR	PNISR	3.1051E-01	0.000610606	Unclassified	BrainSpLMD|25957;Eurexp|euxassay_011305|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, metanephros, neural retina, olfactory, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|616653
RP11.553L6.5	RP11.553L6.5	7.6353E-01	0.000658255			
RBMXL1	RBMXL1	9.2131E-01	0.000692351	-		
WBP4	WBP4	1.0912E+00	0.0007011	RNA binding protein	BrainSpLMD|11193	OMIM|604981
SLC8A1	SLC8A1	1.0391E+00	0.000719842	Membrane transport protein	BrainSpLMD|6546;Eurexp|euxassay_018859|atrium, brain, olfactory, respiratory, spinal cord, ventricle	OMIM|182305
ZFX	ZFX	6.1166E-01	0.000732487	Transcription factor	BrainSpLMD|7543	OMIM|314980
CEP350	CEP350	3.0843E-01	0.000745421	Unclassified	BrainSpLMD|9857	
TMEM33	TMEM33	3.6700E-01	0.000750309	Unclassified	BrainSpLMD|55161;Eurexp|euxassay_004897|dorsal root ganglion, glossopharyngeal IX, olfactory, respiratory, submandibular gland primordium, trigeminal V, vagus X, vibrissa	
NUDCD3	NUDCD3	6.8596E-01	0.000786952	Unclassified	BrainSpLMD|23386	OMIM|610296
PARD6B	PARD6B	4.8014E-01	0.000804135	Adapter molecule	BrainSpLMD|84612	OMIM|608975
TIAL1	TIAL1	3.3045E-01	0.00081853	RNA binding protein	BrainSpLMD|7073;Eurexp|euxassay_010582|mantle layer	OMIM|603413
VCP	VCP	4.1870E-01	0.000853467	ATPase	BrainSpLMD|7415	OMIM|601023;HPO|7415|Abnormal brain FDG positron emission tomography, Abnormal nerve conduction velocity, Abnormality of pelvic girdle bone morphology, Abnormality of the cerebral white matter, Absent Achilles reflex, Aggressive behavior, Alexia, Amyotrophic lateral sclerosis, Anxiety, Apraxia, Arthralgia, Autosomal dominant inheritance, Babinski sign, Back pain, Collectionism, Depressivity, Difficulty climbing stairs, Disinhibition, Distal amyotrophy, Distal muscle weakness, Distal sensory impairment, Dysarthria, Dyscalculia, Dysgraphia, Dyslexia, Dysphasia, Dyspnea, Dystonia, EEG with continuous slow activity, EMG: neuropathic changes, Echolalia, Elevated alkaline phosphatase, Elevated alkaline phosphatase of bone origin, Elevated serum creatine phosphokinase, Emotional blunting, Emotional lability, Fasciculations, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Frontal cortical atrophy, Frontotemporal cerebral atrophy, Frontotemporal dementia, Gait disturbance, Gait imbalance, Generalized muscle weakness, Grammar-specific speech disorder, Hammertoe, Hip pain, Hyperorality, Impaired vibration sensation in the lower limbs, Inappropriate behavior, Irritability, Lack of insight, Limb fasciculations, Limb muscle weakness, Loss of speech, Lower limb hyperreflexia, Lumbar hyperlordosis, Memory impairment, Muscle cramps, Muscle weakness, Myopathy, Neurodegeneration, Pain, Paralysis, Pelvic girdle amyotrophy, Pelvic girdle muscle atrophy, Pelvic girdle muscle weakness, Perseveration, Personality changes, Pes cavus, Poor speech, Progressive, Proximal muscle weakness, Respiratory failure, Restlessness, Restrictive behavior, Rimmed vacuoles, Scapular winging, Shoulder girdle muscle atrophy, Shoulder girdle muscle weakness, Skeletal muscle atrophy, Spastic gait, Spastic paraplegia, Spasticity, Spoken Word Recognition Deficit, Stereotypy, Temporal cortical atrophy, Thickened nuchal skin fold, Tongue fasciculations, Variable expressivity, Xerostomia
PUM1	PUM1	3.9538E-01	0.000880985	RNA binding protein	BrainSpLMD|9698	OMIM|607204
FOXJ3	FOXJ3	1.3667E+00	0.000884571	Transcription factor	BrainSpLMD|22887;BrainSpMouseDev|87088	OMIM|616035
FADS1	FADS1	2.7693E-01	0.000943785	Enzyme: Oxidoreductase	BrainSpLMD|3992;Eurexp|euxassay_000686|adrenal gland, testis	OMIM|606148
TNKS	TNKS	7.9046E-01	0.001101218	Enzyme: Ribosyltransferase	BrainSpLMD|8658;Eurexp|euxassay_015951|dorsal grey horn, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, ventral grey horn	OMIM|603303
VPS29	VPS29	2.6849E-01	0.001113503	Transport/cargo protein;Enzyme: Hydrolase	BrainSpLMD|51699;Eurexp|euxassay_003692|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V, vagus X	OMIM|606932
MPC1	MPC1	9.5474E-01	0.001114891	Unclassified	BrainSpLMD|51660;Eurexp|euxassay_014791|adrenal gland, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V	OMIM|614738;HPO|51660|Autosomal recessive inheritance, Congenital onset, Generalized hypotonia, Global developmental delay, Hepatomegaly, Hypoglycemia, Increased serum lactate, Increased serum pyruvate, Lactic acidosis, Organic aciduria, Variable expressivity
PRPF4B	PRPF4B	7.9573E-01	0.001115193	Serine/threonine kinase	BrainSpLMD|8899;Eurexp|euxassay_005644|embryo	OMIM|602338
AC016716.2	AC016716.2	1.0506E+00	0.001159493			
FIS1	FIS1	3.6092E-01	0.00116524	Unclassified	BrainSpLMD|51024	OMIM|609003
USP9Y	USP9Y	5.6431E-01	0.001173353	Ubiquitin proteasome system protein	BrainSpLMD|8287	SFARI||Autism, No category;OMIM|400005;HPO|8287|Azoospermia, Decreased testicular size, Male infertility, Non-obstructive azoospermia, Oligospermia, Y-linked inheritance
RIC3	RIC3	1.1308E+00	0.001177529	Integral membrane protein	BrainSpLMD|79608	OMIM|610509
ELMO1	ELMO1	1.2696E+00	0.001188908	Unclassified;Motor protein	BrainSpLMD|9844;Eurexp|euxassay_012546|floor plate, floorplate, mantle layer, marginal layer, vibrissa	OMIM|606420
TRAM1	TRAM1	2.8508E-01	0.001192289	Membrane transport protein	BrainSpLMD|23471	OMIM|605190
USP16	USP16	7.3532E-01	0.001254736	Ubiquitin proteasome system protein	BrainSpLMD|10600	OMIM|604735
CTNNA2	CTNNA2	8.7601E-01	0.001379205	Cytoskeletal protein	BrainSpLMD|1496;Eurexp|euxassay_011120|anterior, anterior abdominal wall, brain, cervical, cervico-thoracic, dermal component, dermis, dorsal root ganglion, facial VII, facial bones primordia, glossopharyngeal IX, inner ear, left lung, lip, medulla, midgut, molar, neural retina, oesophagus, olfactory, primitive seminiferous tubules, rectum, right lung, spinal cord, stomach, thoracic, thymus primordium, thyroid, tongue, trigeminal V, vagus X, valve, vestibulocochlear VIII, vomeronasal organ	OMIM|114025;COSMIC||gastric cancer
DLGAP4	DLGAP4	8.0050E-01	0.001416658	Adapter molecule;Unclassified	BrainSpLMD|22839;Eurexp|euxassay_012602|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|616191
STRN3	STRN3	3.4401E-01	0.001465273	Calcium binding protein	BrainSpLMD|29966	OMIM|614766
MPC2	MPC2	1.0300E+00	0.001484552	Unclassified	BrainSpLMD|25874	OMIM|614737
MED23	MED23	5.4256E-01	0.001516477	Transcription regulatory protein	BrainSpLMD|9439;Eurexp|euxassay_005743|embryo	OMIM|605042;HPO|9439|Autosomal recessive inheritance, Intellectual disability
MED28	MED28	8.9661E-01	0.001541301	Transcription regulatory protein	BrainSpLMD|80306	OMIM|610311
C1orf52	C1orf52	4.6938E-01	0.001561122	Unclassified	BrainSpLMD|148423	
KLF12	KLF12	1.0883E+00	0.001576234	Transcription regulatory protein	BrainSpLMD|11278	OMIM|607531
SLC4A7	SLC4A7	3.7509E-01	0.001608423	Transport/cargo protein	BrainSpLMD|9497	OMIM|603353
SSH2	SSH2	9.7277E-01	0.001638113	Dual specificity phosphatase	BrainSpLMD|85464	OMIM|606779
DNAJC15	DNAJC15	5.7503E-01	0.001648582	Unclassified	BrainSpLMD|29103;Eurexp|euxassay_002653|adrenal gland	OMIM|615339
TNRC6C	TNRC6C	9.9148E-01	0.001691446	RNA binding protein	BrainSpLMD|57690	OMIM|610741
UBQLN1	UBQLN1	7.4031E-01	0.001741643	Ubiquitin proteasome system protein	BrainSpLMD|29979	OMIM|605046
TRMT10C	TRMT10C	5.1909E-01	0.001750452	RNA methyltransferase	BrainSpLMD|54931;Eurexp|euxassay_006517|calyces, dermis, epidermis, hyoid bone, incisor, lung, mantle layer, marginal layer, molar, phalanx, submandibular gland primordium, tegmentum, temporal bone, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|615423;HPO|54931|Autosomal recessive inheritance, Congenital onset, Decreased liver function, Elevated hepatic transaminases, Failure to thrive, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Hyperalaninemia, Increased CSF lactate, Increased serum lactate, Lactic acidosis
AP2M1	AP2M1	4.1722E-01	0.001762395	Adapter molecule	BrainSpLMD|1173	OMIM|601024
NCOA4	NCOA4	8.0165E-01	0.001812111	Transcription regulatory protein	BrainSpLMD|8031	OMIM|601984;COSMIC||papillary thyroid;HPO|8031|Autosomal dominant inheritance, Non-medullary thyroid carcinoma, Papillary thyroid carcinoma
CCT6P3	CCT6P3	5.2905E-01	0.00181588			
APC2	APC2	1.2755E+00	0.001845479	Transcription regulatory protein	BrainSpLMD|10297;Eurexp|euxassay_007719|Meckel's cartilage, axial skeleton, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, femur, fibula, glossopharyngeal IX, humerus, neural retina, rib, scapula, spinal cord, thoracic, tibia, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|23558	OMIM|612034;HPO|10297|Abnormality of immune system physiology, Accelerated skeletal maturation, Advanced eruption of teeth, Anteverted nares, Aplasia/Hypoplasia of the corpus callosum, Autosomal recessive inheritance, Conductive hearing impairment, Depressed nasal ridge, Dolichocephaly, Downslanted palpebral fissures, Feeding difficulties in infancy, Frontal bossing, Global developmental delay, High forehead, High palate, Hyperactivity, Hypertelorism, Hypoglycemia, Intellectual disability, Long face, Macrocephaly, Macrotia, Mandibular prognathia, Muscular hypotonia, Obesity, Poor speech, Precocious puberty, Prominent forehead, Prominent nose, Relative macrocephaly, Tall stature, Ventriculomegaly
MYEF2	MYEF2	3.8672E-01	0.001851718	Transcription regulatory protein	BrainSpLMD|50804;Eurexp|euxassay_001436|liver, otic capsule, vertebral axis muscle system	
GDI2	GDI2	3.0350E-01	0.001889737	Membrane transport protein	BrainSpLMD|2665	OMIM|600767
RAD23B	RAD23B	7.9636E-01	0.002016993	DNA repair protein	BrainSpLMD|5887	OMIM|600062
CNIH1	CNIH1	2.9962E-01	0.002023662	Integral membrane protein	BrainSpLMD|10175	OMIM|611287
PHC3	PHC3	5.8503E-01	0.002030881	Unclassified	BrainSpLMD|80012	
KIAA0226	KIAA0226	8.7919E-01	0.002310513			
LRRC40	LRRC40	1.0241E+00	0.002364223	Unclassified	BrainSpLMD|55631	
STX7	STX7	3.7388E-01	0.002418323	Integral membrane protein	BrainSpLMD|8417;Eurexp|euxassay_011674|cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|603217
EXOSC8	EXOSC8	8.7706E-01	0.002432512	Ribonuclease	BrainSpLMD|11340	OMIM|606019;HPO|11340|Autosomal recessive inheritance, Cerebellar vermis hypoplasia, Cerebral cortical atrophy, Failure to thrive, Feeding difficulties, Global developmental delay, Hearing impairment, Hypoplasia of the corpus callosum, Muscle weakness, Respiratory failure, Spastic tetraparesis, Spinal muscular atrophy, Visual impairment
ADAR	ADAR	2.8536E-01	0.002440186	Enzyme: Deaminase	BrainSpLMD|103;Eurexp|euxassay_018648|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|146920;HPO|103|Arrhinencephaly, Autosomal dominant inheritance, Autosomal recessive inheritance, Cleft eyelid, Dystonia, Global developmental delay, Hemiplegia/hemiparesis, Hyperpigmented/hypopigmented macules, Infantile onset, Intellectual disability, profound, Loss of ability to walk, Loss of speech, Macular hyperpigmentation, Macular hypopigmentation, Macule, Porencephalic cyst, Rigidity, Spasticity, Torsion dystonia, Tremor
ZNF271	ZNF271	3.2230E-01	0.002489287			
ARFGAP2	ARFGAP2	6.1116E-01	0.002525297	GTPase activating protein	BrainSpLMD|84364	OMIM|606908
SDC3	SDC3	8.5673E-01	0.002616716	Cell surface receptor	BrainSpLMD|9672	OMIM|186357
MAPRE2	MAPRE2	3.0558E-01	0.002634146	Cytoskeletal associated protein	BrainSpLMD|10982;Eurexp|euxassay_007836|cervical, cervico-thoracic, dorsal root ganglion, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, olfactory, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|605789;HPO|10982|Autosomal dominant inheritance, Broad neck, Carious teeth, Cleft palate, Cryptorchidism, Delayed speech and language development, Downslanted palpebral fissures, Edema, Epicanthus, Flat face, Generalized hypotonia, Hypoplasia of the corpus callosum, Hypospadias, Increased number of skin folds, Irregular hyperpigmentation, Low-set ears, Microcornea, Micrognathia, Microphthalmia, Microtia, Motor delay, Narrow mouth, Posteriorly rotated ears, Scrotal hypoplasia, Seizures, Short neck, Short palpebral fissure, Thickened skin, Upslanted palpebral fissure
CCNJ	CCNJ	3.6297E-01	0.002707673	Cell cycle control protein	BrainSpLMD|54619	
ZNF664	ZNF664	4.6063E-01	0.002725986	Transcription regulatory protein	BrainSpLMD|144348;Eurexp|euxassay_010335|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, inner ear, left lung, metanephros, molar, neural retina, olfactory, pharyngo-tympanic tube, right lung, stomach, submandibular gland primordium, thoracic, thymus primordium, thyroid, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII, vibrissa, vomeronasal organ	
COPB2	COPB2	5.2112E-01	0.002808662	Transport/cargo protein	BrainSpLMD|9276;Eurexp|euxassay_003332|cervical, cervico-thoracic, glomeruli, incisor, left, marginal layer, olfactory, right, submandibular gland primordium, testis, thoracic, thymus primordium, ventricular layer, vibrissa	OMIM|606990
HOOK3	HOOK3	5.0490E-01	0.002809568	Cytoskeletal associated protein	BrainSpLMD|84376	OMIM|607825;COSMIC||papillary thyroid
ZNF638	ZNF638	4.4759E-01	0.002822802	DNA binding protein	BrainSpLMD|27332	OMIM|614349
NT5C3A	NT5C3A	3.3642E-01	0.002827572	Enzyme: Hydrolase	BrainSpLMD|51251;Eurexp|euxassay_006605|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, left, right, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|606224;HPO|51251|Autosomal recessive inheritance, Hemoglobinuria, Hemolytic anemia
AKAP9	AKAP9	7.9103E-01	0.002982458	Adapter molecule	BrainSpLMD|10142;Eurexp|euxassay_007743|embryo	SFARI||Autism, 3 - Suggestive evidence;OMIM|604001;COSMIC||papillary thyroid;HPO|10142|Autosomal dominant inheritance, Prolonged QT interval, Syncope
BTBD9	BTBD9	7.4464E-01	0.003020878	Unclassified	BrainSpLMD|114781	OMIM|611237
WDR43	WDR43	4.6525E-01	0.003145373	Unclassified	Eurexp|euxassay_006414|axial muscle, clavicle, cortex, incisor, midgut, molar, submandibular gland primordium, thymus primordium, vibrissa	OMIM|616195
NBAS	NBAS	1.0670E+00	0.003203011	Unclassified	BrainSpLMD|51594	OMIM|608025;HPO|51594|Autosomal recessive inheritance, Brachycephaly, Brachydactyly, Cutis laxa, Epicanthus, Facial asymmetry, Fine hair, Long face, Long philtrum, Micromelia, Muscular hypotonia, Narrow forehead, Nonprogressive visual loss, Optic atrophy, Postnatal growth retardation, Prominent glabella, Proptosis, Reduced visual acuity, Sandal gap, Short neck, Short stature, Thick eyebrow, Thin vermilion border
ASNS	ASNS	5.2542E-01	0.003262116	Enzyme: Synthase	BrainSpLMD|440;Eurexp|euxassay_004453|dorsal root ganglion, facial VII, floorplate, glossopharyngeal IX, incisor, liver, lung, mantle layer, marginal layer, midgut, naso-lacrimal duct, pancreas, retina, skeletal muscle, stomach, trigeminal V, vagus X	OMIM|108370;HPO|440|Autosomal recessive inheritance, Cerebellar hypoplasia, Cortical dysplasia, Cortical gyral simplification, Cortical visual impairment, Delayed myelination, Encephalopathy, Exaggerated startle response, Failure to thrive, Feeding difficulties, Global developmental delay, Hyperreflexia, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Hypsarrhythmia, Large hands, Long foot, Macrotia, Microcephaly, Micrognathia, Muscular hypotonia of the trunk, Profound global developmental delay, Progressive, Progressive microcephaly, Respiratory insufficiency, Seizures, Sloping forehead, Spastic tetraplegia, Ventriculomegaly
EAPP	EAPP	4.0780E-01	0.003328553	Unclassified	BrainSpLMD|55837	OMIM|609486
CHD9	CHD9	4.1395E-01	0.003371678	DNA binding protein	BrainSpLMD|80205	OMIM|616936
JKAMP	JKAMP	8.7597E-01	0.003425104	Integral membrane protein	BrainSpLMD|51528;Eurexp|euxassay_009285|brain, spinal cord, trigeminal V	OMIM|611176
POLR2J	POLR2J	3.7784E-01	0.003526433	RNA polymerase	BrainSpLMD|5439	OMIM|604150
RPL7L1	RPL7L1	3.4273E-01	0.003749605	Ribosomal subunit	Eurexp|euxassay_007021|embryo	OMIM|617417
SRSF11	SRSF11	3.9142E-01	0.003757248	Transcription regulatory protein	BrainSpLMD|9295	SFARI||Autism, 2 - Strong candidate;OMIM|602010
ERBB2IP	ERBB2IP	3.0798E-01	0.003810708			
ECD	ECD	5.1437E-01	0.003814452	Transcription regulatory protein	BrainSpLMD|11319	OMIM|616464
PHACTR4	PHACTR4	1.0489E+00	0.003919554	Regulatory/other subunit		OMIM|608726
SNCAIP	SNCAIP	3.2897E-01	0.003961462	Unclassified	BrainSpLMD|9627	OMIM|603779;HPO|9627|Bradykinesia, Constipation, Dementia, Depressivity, Dysarthria, Dysphagia, Dystonia, Insidious onset, Lewy bodies, Mask-like facies, Neuronal loss in central nervous system, Parkinsonism, Personality changes, Postural instability, Progressive, Resting tremor, Rigidity, Short stepped shuffling gait, Sleep disturbance, Sporadic, Substantia nigra gliosis, Urinary urgency, Weak voice
USP8	USP8	7.5702E-01	0.004066141	Ubiquitin proteasome system protein	BrainSpLMD|9101	OMIM|603158;COSMIC||corticotroph adenoma;HPO|9101|Abdominal obesity, Abnormal fear/anxiety-related behavior, Acne, Adrenal hyperplasia, Alkalosis, Anxiety, Biconcave vertebral bodies, Bruising susceptibility, Depressivity, Diabetes mellitus, Edema, Facial erythema, Failure to thrive, Fatigue, Generalized hirsutism, Glucose intolerance, Hirsutism, Hypertension, Hypokalemia, Immunodeficiency, Increased circulating ACTH level, Infertility, Kyphosis, Lipodystrophy, Menorrhagia, Metrorrhagia, Mood changes, Nephrolithiasis, Oligomenorrhea, Osteoporosis, Pituitary adenoma, Poor wound healing, Psychotic mentation, Purpura, Recurrent fractures, Round face, Skeletal muscle atrophy, Striae distensae, Thin skin, Truncal obesity, Vertebral compression fractures
SNRNP27	SNRNP27	6.6552E-01	0.004174111	Unclassified	BrainSpLMD|11017;Eurexp|euxassay_005931|embryo	
MLXIP	MLXIP	2.7842E-01	0.004179156	Transcription factor	BrainSpLMD|22877;Eurexp|euxassay_016215|mandible, maxilla, orbito-sphenoid, rib;BrainSpMouseDev|83930	OMIM|608090
TUFM	TUFM	2.5862E-01	0.004207746	Translation regulatory protein	BrainSpLMD|7284	OMIM|602389;HPO|7284|Autosomal recessive inheritance, Death in infancy, Developmental regression, Encephalopathy, Hepatomegaly, Hyperammonemia, Increased serum lactate, Infantile onset, Intrauterine growth retardation, Lactic acidosis, Metabolic acidosis, Microcephaly, Neonatal hypotonia, Nystagmus, Opisthotonus, Polymicrogyria, Respiratory failure
HSPA4	HSPA4	6.5855E-01	0.004240267	Chaperone	BrainSpLMD|3308	OMIM|601113
SNHG1	SNHG1	3.9859E-01	0.004444175			OMIM|603222
LINC00493	LINC00493	6.2451E-01	0.004486166			
MMADHC	MMADHC	6.7004E-01	0.004843532	Unclassified	BrainSpLMD|27249	OMIM|611935;HPO|27249|Anorexia, Autosomal recessive inheritance, Behavioral abnormality, Cerebral cortical atrophy, Decreased adenosylcobalamin, Decreased methionine synthase activity, Decreased methylcobalamin, Decreased methylmalonyl-CoA mutase activity, Dystonia, Failure to thrive, Fatigue, Gait disturbance, Generalized hypotonia, Global developmental delay, Homocystinuria, Hyperhomocystinemia, Hypomethioninemia, Increased mean corpuscular volume, Infantile onset, Intellectual disability, Lethargy, Megaloblastic anemia, Megaloblastic bone marrow, Methylmalonic acidemia, Methylmalonic aciduria, Nystagmus, Pallor, Seizures, Spastic ataxia
LMO3	LMO3	7.3815E-01	0.004877115	Transcription regulatory protein	BrainSpLMD|55885;Eurexp|euxassay_016491|intermediate grey horn, mantle layer, ventral grey horn;BrainSpMouseDev|73751	OMIM|180386
ARID1B	ARID1B	3.5657E-01	0.004933049	Transcription factor	BrainSpLMD|57492	SFARI||Autism, 1 - High confidence;OMIM|614556;COSMIC||breast, hepatocellular carcinoma;HPO|57492|Abnormal hair pattern, Abnormality of cardiovascular system morphology, Abnormality of the dentition, Abnormality of the metacarpal bones, Abnormality of the pinna, Abnormality of vision, Absence seizures, Agenesis of corpus callosum, Aggressive behavior, Alopecia, Anteverted nares, Aphasia, Aplasia of the uterus, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the distal phalanx of the 5th finger, Aplasia/Hypoplasia of the patella, Astigmatism, Atrial septal defect, Autistic behavior, Autosomal dominant inheritance, Autosomal recessive inheritance, Blepharophimosis, Brachydactyly, Broad distal phalanx of finger, Broad nasal tip, Bulbous nose, Choanal atresia, Cleft palate, Clubbing of toes, Coarse facial features, Congenital diaphragmatic hernia, Coxa valga, Cryptorchidism, Curly eyelashes, Cutis marmorata, Dandy-Walker malformation, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Depressed nasal ridge, Dislocated radial head, Downslanted palpebral fissures, Duodenal ulcer, Dysphasia, Echolalia, Ectopic kidney, Eczema, Elbow dislocation, Epicanthus, Epileptic spasms, Everted lower lip vermilion, Excessive wrinkled skin, Facial hypertrichosis, Failure to thrive, Feeding difficulties in infancy, Gastric ulcer, Generalized hirsutism, Global developmental delay, Hearing impairment, Hemangioma, High palate, High, narrow palate, Highly arched eyebrow, Hydronephrosis, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplastic fifth fingernail, Hypospadias, Hypotelorism, Hypotrichosis, Inguinal hernia, Intellectual disability, Intellectual disability, mild, Intestinal malrotation, Intrauterine growth retardation, Intussusception, Joint dislocation, Joint hyperflexibility, Joint laxity, Kyphosis, Long eyelashes, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Lumbosacral hirsutism, Malar flattening, Microcephaly, Muscular hypotonia, Mutism, Myopia, Narrow nasal bridge, Nystagmus, Partial agenesis of the corpus callosum, Patent ductus arteriosus, Phenotypic variability, Plagiocephaly, Posteriorly rotated ears, Postnatal growth retardation, Preauricular skin tag, Prominent interphalangeal joints, Ptosis, Recurrent respiratory infections, Renal hypoplasia, Sacral dimple, Sandal gap, Scoliosis, Seizures, Sensorineural hearing impairment, Severe expressive language delay, Severe short stature, Short distal phalanx of finger, Short distal phalanx of the 5th finger, Short distal phalanx of the 5th toe, Short palm, Short palpebral fissure, Short stature, Short sternum, Single transverse palmar crease, Slow-growing hair, Smooth philtrum, Sparse scalp hair, Specific learning disability, Spina bifida occulta, Status epilepticus, Strabismus, Tetralogy of Fallot, Thick eyebrow, Thick lower lip vermilion, Thick nasal alae, Thin upper lip vermilion, Thin vermilion border, Triangular face, Umbilical hernia, Ventricular septal defect, Visual impairment, Wide intermamillary distance, Wide mouth, Wide nasal bridge
SCN3A	SCN3A	8.3601E-01	0.004975638	Voltage gated channel	BrainSpLMD|6328	OMIM|182391
PBX1	PBX1	7.7599E-01	0.005151013	Transcription regulatory protein	BrainSpLMD|5087;BrainSpMouseDev|18280	OMIM|176310;COSMIC||pre B-ALL, myoepithelioma
TM9SF3	TM9SF3	7.8943E-01	0.005162941	Membrane transport protein	BrainSpLMD|56889	OMIM|616872
TIPRL	TIPRL	5.1144E-01	0.005188968	Unclassified	BrainSpLMD|261726	OMIM|611807
ZNF37BP	ZNF37BP	8.0714E-01	0.005403291		BrainSpLMD|100129482	
ZCCHC7	ZCCHC7	7.6702E-01	0.005530798	DNA binding protein	BrainSpLMD|84186;Eurexp|euxassay_017848|mantle layer	
RFX7	RFX7	6.0206E-01	0.005575189	Unclassified	BrainSpLMD|64864	OMIM|612660
CIR1	CIR1	6.6573E-01	0.005603098	Transcription regulatory protein	BrainSpLMD|9541	OMIM|605228
SLU7	SLU7	4.6274E-01	0.005766736	Unclassified	BrainSpLMD|10569	OMIM|605974
C5orf24	C5orf24	8.0468E-01	0.005857081	Unclassified	BrainSpLMD|134553	
LRRC58	LRRC58	8.7754E-01	0.005901827	Unclassified		
HNRNPUL1	HNRNPUL1	2.5947E-01	0.005906851	RNA binding protein	BrainSpLMD|11100	OMIM|605800
TRIM33	TRIM33	6.8213E-01	0.005951996	Transcription regulatory protein	BrainSpLMD|51592;Eurexp|euxassay_018763|submandibular gland primordium	SFARI||Autism, No category;OMIM|605769;COSMIC||papillary thyroid;HPO|51592|Autosomal dominant inheritance, Non-medullary thyroid carcinoma, Papillary thyroid carcinoma
MAP4K5	MAP4K5	2.8426E-01	0.00598016	Serine/threonine kinase	BrainSpLMD|11183	OMIM|604923
CEBPZOS	CEBPZOS	8.2607E-01	0.005997235			
SYAP1	SYAP1	3.9972E-01	0.006175838	Transport/cargo protein	BrainSpLMD|94056;Eurexp|euxassay_000499|incisor	SFARI||Autism, No category
LRP6	LRP6	5.1747E-01	0.006225386	Structural protein	BrainSpLMD|4040;Eurexp|euxassay_018221|lung, nasal septum, otic capsule, submandibular gland primordium, trachea, vibrissa;BrainSpMouseDev|16744	OMIM|603507;HPO|4040|Agenesis of permanent teeth, Autosomal dominant inheritance, Hypoplasia of the maxilla, Microdontia, Micrognathia, Oligodontia
ZZZ3	ZZZ3	3.8955E-01	0.006313716	DNA binding protein	BrainSpLMD|26009	
ADIPOR1	ADIPOR1	2.6556E-01	0.006317042	Integral membrane protein	BrainSpLMD|51094	OMIM|607945
C7orf73	C7orf73	3.7687E-01	0.006330279			
GLOD4	GLOD4	4.9336E-01	0.006470916	Unclassified	BrainSpLMD|51031	
CXADR	CXADR	4.5325E-01	0.006713018	Cell surface receptor	BrainSpLMD|1525;Eurexp|euxassay_012371|bladder, cochlea, cortex, endolymphatic duct, epidermis, epithelium, facial VII, glossopharyngeal IX, incisor, larynx, left lung, mantle layer, marginal layer, meninges, mesothelium, metanephros, midgut, molar, neural retina, olfactory, oral epithelium, pancreas, pharyngo-tympanic tube, primitive seminiferous tubules, rectum, right lung, stomach, trachea, trigeminal V, urogenital mesentery, utricle, vagus X, vestibulocochlear VIII, vibrissa	OMIM|602621
CBWD2	CBWD2	3.8707E-01	0.006844685	Unclassified		OMIM|611079
ODF2L	ODF2L	1.0637E+00	0.00694271	Unclassified	BrainSpLMD|57489	
ABCC5	ABCC5	6.9211E-01	0.007027033	Transport/cargo protein	BrainSpLMD|10057;Eurexp|euxassay_013680|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|605251
RNF10	RNF10	2.6849E-01	0.007042129	Ubiquitin proteasome system protein	BrainSpLMD|9921	OMIM|615998
ESF1	ESF1	2.8365E-01	0.007084508	Unclassified	BrainSpLMD|51575	
TTC17	TTC17	4.6705E-01	0.00725068	Unclassified	BrainSpLMD|55761	
